candidate_id,stage,stage_date,recruiter
C30959,screening,2024-02-26 03:34:20.572993,L. Torres
C30959,interview_tech,2024-03-01 03:34:20.572993,L. Torres
C30959,interview_mgr,2024-03-07 03:34:20.572993,L. Torres
C30960,applied,2024-02-17 03:34:20.572993,L. Torres
C30961,applied,2024-02-01 03:34:20.572993,L. Torres
C30961,screening,2024-02-07 03:34:20.572993,L. Torres
C30962,applied,2024-01-26 03:34:20.572993,L. Torres
C30963,applied,2024-02-02 03:34:20.572993,L. Torres
C30963,screening,2024-02-06 03:34:20.572993,L. Torres
C30963,interview_tech,2024-02-10 03:34:20.572993,L. Torres
C30964,applied,2024-02-06 03:34:20.572993,L. Torres
C30965,applied,2024-02-09 03:34:20.572993,L. Torres
C30965,screening,2024-02-16 03:34:20.572993,L. Torres
C30966,applied,2024-02-08 03:34:20.572993,L. Torres
C30967,applied,2024-03-01 03:34:20.572993,L. Torres
C30968,applied,2024-01-29 03:34:20.572993,L. Torres
C30968,screening,2024-01-30 03:34:20.572993,L. Torres
C30969,applied,2024-02-24 03:34:20.572993,L. Torres
C30970,applied,2024-02-07 03:34:20.572993,L. Torres
C30971,applied,2024-02-26 03:34:20.572993,L. Torres
C30972,applied,2025-05-19 03:34:20.572993,E. Sánchez
C30972,screening,2025-05-23 03:34:20.572993,E. Sánchez
C30973,applied,2025-05-26 03:34:20.572993,E. Sánchez
C30974,applied,2025-04-17 03:34:20.572993,E. Sánchez
C30974,screening,2025-04-23 03:34:20.572993,E. Sánchez
C30975,applied,2025-05-09 03:34:20.572993,E. Sánchez
C30976,applied,2025-05-02 03:34:20.572993,E. Sánchez
C30976,screening,2025-05-03 03:34:20.572993,E. Sánchez
C30976,interview_tech,2025-05-04 03:34:20.572993,E. Sánchez
C30977,applied,2025-05-20 03:34:20.572993,E. Sánchez
C30978,applied,2025-05-22 03:34:20.572993,E. Sánchez
C30979,applied,2025-05-10 03:34:20.572993,E. Sánchez
C30980,applied,2025-05-03 03:34:20.572993,E. Sánchez
C30980,screening,2025-05-10 03:34:20.572993,E. Sánchez
C30981,applied,2025-05-11 03:34:20.572993,E. Sánchez
C30981,screening,2025-05-18 03:34:20.572993,E. Sánchez
C30981,interview_tech,2025-05-19 03:34:20.572993,E. Sánchez
C30982,applied,2024-04-18 03:34:20.572993,E. Sánchez
C30983,applied,2024-03-27 03:34:20.572993,E. Sánchez
C30983,screening,2024-04-01 03:34:20.572993,E. Sánchez
C30984,applied,2024-04-25 03:34:20.572993,E. Sánchez
C30985,applied,2024-04-02 03:34:20.572993,E. Sánchez
C30985,screening,2024-04-03 03:34:20.572993,E. Sánchez
C30985,interview_tech,2024-04-04 03:34:20.572993,E. Sánchez
C30986,applied,2024-03-21 03:34:20.572993,E. Sánchez
C30986,screening,2024-03-30 03:34:20.572993,E. Sánchez
C30987,applied,2024-04-25 03:34:20.572993,E. Sánchez
C30987,screening,2024-04-30 03:34:20.572993,E. Sánchez
C30988,applied,2024-04-08 03:34:20.572993,E. Sánchez
C30988,screening,2024-04-12 03:34:20.572993,E. Sánchez
C30989,applied,2024-03-24 03:34:20.572993,E. Sánchez
C30990,applied,2024-03-27 03:34:20.572993,E. Sánchez
C30991,applied,2024-03-21 03:34:20.572993,E. Sánchez
C30991,screening,2024-03-24 03:34:20.572993,E. Sánchez
C30991,interview_tech,2024-03-31 03:34:20.572993,E. Sánchez
C30992,applied,2024-03-31 03:34:20.572993,E. Sánchez
C30992,screening,2024-04-06 03:34:20.572993,E. Sánchez
C30992,interview_tech,2024-04-11 03:34:20.572993,E. Sánchez
C30992,interview_mgr,2024-04-12 03:34:20.572993,E. Sánchez
C30993,applied,2024-04-06 03:34:20.572993,E. Sánchez
C30993,screening,2024-04-11 03:34:20.572993,E. Sánchez
C30994,applied,2024-03-23 03:34:20.572993,E. Sánchez
C30994,screening,2024-03-28 03:34:20.572993,E. Sánchez
C30994,interview_tech,2024-04-07 03:34:20.572993,E. Sánchez
C30995,applied,2024-03-27 03:34:20.572993,E. Sánchez
C30996,applied,2024-03-17 03:34:20.572993,E. Sánchez
C30996,screening,2024-03-20 03:34:20.572993,E. Sánchez
C30997,applied,2024-10-27 03:34:20.572993,L. Torres
C30997,screening,2024-10-31 03:34:20.572993,L. Torres
C30997,interview_tech,2024-11-04 03:34:20.572993,L. Torres
C30997,interview_mgr,2024-11-05 03:34:20.572993,L. Torres
C30997,offer,2024-11-08 03:34:20.572993,L. Torres
C30998,applied,2024-11-14 03:34:20.572993,L. Torres
C30998,screening,2024-11-19 03:34:20.572993,L. Torres
C30999,applied,2024-11-08 03:34:20.572993,L. Torres
C30999,screening,2024-11-15 03:34:20.572993,L. Torres
C30999,interview_tech,2024-11-20 03:34:20.572993,L. Torres
C31000,applied,2024-11-26 03:34:20.572993,L. Torres
C31000,screening,2024-12-01 03:34:20.572993,L. Torres
C31001,applied,2024-10-25 03:34:20.572993,L. Torres
C31001,screening,2024-10-29 03:34:20.572993,L. Torres
C31001,interview_tech,2024-11-05 03:34:20.572993,L. Torres
C31001,interview_mgr,2024-11-06 03:34:20.572993,L. Torres
C31002,applied,2024-11-07 03:34:20.572993,L. Torres
C31002,screening,2024-11-14 03:34:20.572993,L. Torres
C31002,interview_tech,2024-11-19 03:34:20.572993,L. Torres
C31003,applied,2024-11-20 03:34:20.572993,L. Torres
C31003,screening,2024-11-29 03:34:20.572993,L. Torres
C31004,applied,2024-11-20 03:34:20.572993,L. Torres
C31005,applied,2024-05-21 03:34:20.572993,L. Torres
C31005,screening,2024-06-01 03:34:20.572993,L. Torres
C31005,interview_tech,2024-06-05 03:34:20.572993,L. Torres
C31006,applied,2024-06-10 03:34:20.572993,L. Torres
C31006,screening,2024-06-11 03:34:20.572993,L. Torres
C31007,applied,2024-05-12 03:34:20.572993,L. Torres
C31007,screening,2024-05-17 03:34:20.572993,L. Torres
C31008,applied,2024-05-27 03:34:20.572993,L. Torres
C31008,screening,2024-05-30 03:34:20.572993,L. Torres
C31009,applied,2024-05-31 03:34:20.572993,L. Torres
C31009,screening,2024-06-04 03:34:20.572993,L. Torres
C31010,applied,2024-05-25 03:34:20.572993,L. Torres
C31010,screening,2024-05-29 03:34:20.572993,L. Torres
C31011,applied,2024-05-11 03:34:20.572993,L. Torres
C31011,screening,2024-05-14 03:34:20.572993,L. Torres
C31012,applied,2024-05-30 03:34:20.572993,L. Torres
C31012,screening,2024-06-05 03:34:20.572993,L. Torres
C31013,applied,2024-05-24 03:34:20.572993,L. Torres
C31013,screening,2024-06-02 03:34:20.572993,L. Torres
C31013,interview_tech,2024-06-10 03:34:20.572993,L. Torres
C31014,applied,2024-06-03 03:34:20.572993,L. Torres
C31014,screening,2024-06-04 03:34:20.572993,L. Torres
C31015,applied,2024-06-12 03:34:20.572993,L. Torres
C31015,screening,2024-06-17 03:34:20.572993,L. Torres
C31016,applied,2024-06-16 03:34:20.572993,L. Torres
C31016,screening,2024-06-22 03:34:20.572993,L. Torres
C31016,interview_tech,2024-06-27 03:34:20.572993,L. Torres
C31016,interview_mgr,2024-07-08 03:34:20.572993,L. Torres
C31017,applied,2024-05-19 03:34:20.572993,L. Torres
C31018,applied,2024-06-13 03:34:20.572993,L. Torres
C31018,screening,2024-06-19 03:34:20.572993,L. Torres
C31019,applied,2024-05-31 03:34:20.572993,L. Torres
C31019,screening,2024-06-01 03:34:20.572993,L. Torres
C31020,applied,2025-11-01 03:34:20.572993,L. Torres
C31020,screening,2025-11-09 03:34:20.572993,L. Torres
C31020,interview_tech,2025-11-13 03:34:20.572993,L. Torres
C31021,applied,2025-11-14 03:34:20.572993,L. Torres
C31021,screening,2025-11-15 03:34:20.572993,L. Torres
C31022,applied,2025-11-08 03:34:20.572993,L. Torres
C31022,screening,2025-11-16 03:34:20.572993,L. Torres
C31022,interview_tech,2025-11-20 03:34:20.572993,L. Torres
C31023,applied,2025-10-12 03:34:20.572993,L. Torres
C31023,screening,2025-10-14 03:34:20.572993,L. Torres
C31024,applied,2025-10-29 03:34:20.572993,L. Torres
C31025,applied,2025-10-10 03:34:20.572993,L. Torres
C31026,applied,2025-11-09 03:34:20.572993,L. Torres
C31026,screening,2025-11-16 03:34:20.572993,L. Torres
C31026,interview_tech,2025-11-19 03:34:20.572993,L. Torres
C31027,applied,2025-10-28 03:34:20.572993,L. Torres
C31028,applied,2025-10-13 03:34:20.572993,L. Torres
C31029,applied,2025-11-05 03:34:20.572993,L. Torres
C31029,screening,2025-11-12 03:34:20.572993,L. Torres
C31029,interview_tech,2025-11-13 03:34:20.572993,L. Torres
C31030,applied,2025-11-06 03:34:20.572993,L. Torres
C31031,applied,2025-10-27 03:34:20.572993,L. Torres
C31031,screening,2025-10-31 03:34:20.572993,L. Torres
C31032,applied,2025-08-02 03:34:20.572993,E. Sánchez
C31033,applied,2025-07-25 03:34:20.572993,E. Sánchez
C31034,applied,2025-07-23 03:34:20.572993,E. Sánchez
C31034,screening,2025-07-25 03:34:20.572993,E. Sánchez
C31034,interview_tech,2025-08-05 03:34:20.572993,E. Sánchez
C31034,interview_mgr,2025-08-06 03:34:20.572993,E. Sánchez
C31034,offer,2025-08-14 03:34:20.572993,E. Sánchez
C31035,applied,2025-07-13 03:34:20.572993,E. Sánchez
C31036,applied,2025-07-14 03:34:20.572993,E. Sánchez
C31036,screening,2025-07-21 03:34:20.572993,E. Sánchez
C31037,applied,2025-07-05 03:34:20.572993,E. Sánchez
C31038,applied,2025-08-01 03:34:20.572993,E. Sánchez
C31039,applied,2025-08-03 03:34:20.572993,E. Sánchez
C31040,applied,2025-07-18 03:34:20.572993,E. Sánchez
C31041,applied,2025-07-24 03:34:20.572993,E. Sánchez
C31041,screening,2025-07-27 03:34:20.572993,E. Sánchez
C31041,interview_tech,2025-08-02 03:34:20.572993,E. Sánchez
C31042,applied,2025-03-18 03:34:20.572993,G. Duarte
C31043,applied,2025-02-24 03:34:20.572993,G. Duarte
C31044,applied,2025-02-11 03:34:20.572993,G. Duarte
C31044,screening,2025-02-16 03:34:20.572993,G. Duarte
C31045,applied,2025-02-25 03:34:20.572993,G. Duarte
C31046,applied,2025-02-12 03:34:20.572993,G. Duarte
C31046,screening,2025-02-20 03:34:20.572993,G. Duarte
C31046,interview_tech,2025-02-24 03:34:20.572993,G. Duarte
C31046,interview_mgr,2025-02-28 03:34:20.572993,G. Duarte
C31047,applied,2025-03-03 03:34:20.572993,G. Duarte
C31048,applied,2025-02-14 03:34:20.572993,G. Duarte
C31048,screening,2025-02-19 03:34:20.572993,G. Duarte
C31049,applied,2025-03-02 03:34:20.572993,G. Duarte
C31050,applied,2025-03-14 03:34:20.572993,G. Duarte
C31050,screening,2025-03-23 03:34:20.572993,G. Duarte
C31051,applied,2025-03-06 03:34:20.572993,G. Duarte
C31051,screening,2025-03-08 03:34:20.572993,G. Duarte
C31052,applied,2025-03-08 03:34:20.572993,G. Duarte
C31053,applied,2025-03-08 03:34:20.572993,G. Duarte
C31054,applied,2025-03-10 03:34:20.572993,G. Duarte
C31054,screening,2025-03-15 03:34:20.572993,G. Duarte
C31055,applied,2025-06-28 03:34:20.572993,L. Torres
C31056,applied,2025-06-17 03:34:20.572993,L. Torres
C31056,screening,2025-06-20 03:34:20.572993,L. Torres
C31056,interview_tech,2025-06-26 03:34:20.572993,L. Torres
C31056,interview_mgr,2025-07-04 03:34:20.572993,L. Torres
C31057,applied,2025-06-14 03:34:20.572993,L. Torres
C31058,applied,2025-06-25 03:34:20.572993,L. Torres
C31059,applied,2025-06-29 03:34:20.572993,L. Torres
C31060,applied,2025-06-12 03:34:20.572993,L. Torres
C31061,applied,2025-06-15 03:34:20.572993,L. Torres
C31061,screening,2025-06-21 03:34:20.572993,L. Torres
C31062,applied,2025-06-05 03:34:20.572993,L. Torres
C31063,applied,2025-06-10 03:34:20.572993,L. Torres
C31064,applied,2025-06-10 03:34:20.572993,L. Torres
C31064,screening,2025-06-15 03:34:20.572993,L. Torres
C31064,interview_tech,2025-06-16 03:34:20.572993,L. Torres
C31064,interview_mgr,2025-06-17 03:34:20.572993,L. Torres
C31065,applied,2025-06-20 03:34:20.572993,L. Torres
C31065,screening,2025-06-25 03:34:20.572993,L. Torres
C31066,applied,2024-04-01 03:34:20.572993,J. Medina
C31066,screening,2024-04-05 03:34:20.572993,J. Medina
C31067,applied,2024-04-01 03:34:20.572993,J. Medina
C31067,screening,2024-04-07 03:34:20.572993,J. Medina
C31067,interview_tech,2024-04-16 03:34:20.572993,J. Medina
C31068,applied,2024-04-23 03:34:20.572993,J. Medina
C31069,applied,2024-05-05 03:34:20.572993,J. Medina
C31069,screening,2024-05-11 03:34:20.572993,J. Medina
C31069,interview_tech,2024-05-12 03:34:20.572993,J. Medina
C31069,interview_mgr,2024-05-18 03:34:20.572993,J. Medina
C31070,applied,2024-04-27 03:34:20.572993,J. Medina
C31070,screening,2024-04-29 03:34:20.572993,J. Medina
C31071,applied,2024-05-06 03:34:20.572993,J. Medina
C31071,screening,2024-05-09 03:34:20.572993,J. Medina
C31072,applied,2024-05-08 03:34:20.572993,J. Medina
C31073,applied,2024-04-01 03:34:20.572993,J. Medina
C31073,screening,2024-04-02 03:34:20.572993,J. Medina
C31073,interview_tech,2024-04-03 03:34:20.572993,J. Medina
C31074,applied,2024-05-05 03:34:20.572993,J. Medina
C31074,screening,2024-05-08 03:34:20.572993,J. Medina
C31075,applied,2024-03-30 03:34:20.572993,J. Medina
C31075,screening,2024-04-03 03:34:20.572993,J. Medina
C31076,applied,2024-04-20 03:34:20.572993,J. Medina
C31076,screening,2024-04-21 03:34:20.572993,J. Medina
C31077,applied,2024-04-19 03:34:20.572993,J. Medina
C31077,screening,2024-04-27 03:34:20.572993,J. Medina
C31077,interview_tech,2024-05-07 03:34:20.572993,J. Medina
C31077,interview_mgr,2024-05-11 03:34:20.572993,J. Medina
C31078,applied,2024-04-09 03:34:20.572993,J. Medina
C31078,screening,2024-04-19 03:34:20.572993,J. Medina
C31078,interview_tech,2024-04-22 03:34:20.572993,J. Medina
C31078,interview_mgr,2024-05-01 03:34:20.572993,J. Medina
C31078,offer,2024-05-11 03:34:20.572993,J. Medina
C31079,applied,2024-05-09 03:34:20.572993,J. Medina
C31079,screening,2024-05-12 03:34:20.572993,J. Medina
C31079,interview_tech,2024-05-16 03:34:20.572993,J. Medina
C31080,applied,2023-12-09 03:34:20.572993,L. Torres
C31080,screening,2023-12-18 03:34:20.572993,L. Torres
C31080,interview_tech,2023-12-21 03:34:20.572993,L. Torres
C31080,interview_mgr,2023-12-25 03:34:20.572993,L. Torres
C31081,applied,2024-01-05 03:34:20.572993,L. Torres
C31081,screening,2024-01-09 03:34:20.572993,L. Torres
C31082,applied,2023-11-29 03:34:20.572993,L. Torres
C31082,screening,2023-12-02 03:34:20.572993,L. Torres
C31083,applied,2023-12-01 03:34:20.572993,L. Torres
C31084,applied,2024-01-02 03:34:20.572993,L. Torres
C31084,screening,2024-01-10 03:34:20.572993,L. Torres
C31085,applied,2023-12-17 03:34:20.572993,L. Torres
C31086,applied,2023-12-25 03:34:20.572993,L. Torres
C31087,applied,2023-12-03 03:34:20.572993,L. Torres
C31088,applied,2023-12-29 03:34:20.572993,L. Torres
C31089,applied,2024-01-07 03:34:20.572993,L. Torres
C31089,screening,2024-01-15 03:34:20.572993,L. Torres
C31090,applied,2023-12-22 03:34:20.572993,L. Torres
C31090,screening,2023-12-26 03:34:20.572993,L. Torres
C31091,applied,2024-01-10 03:34:20.572993,L. Torres
C31091,screening,2024-01-14 03:34:20.572993,L. Torres
C31092,applied,2024-10-29 03:34:20.572993,F. Aguirre
C31092,screening,2024-11-02 03:34:20.572993,F. Aguirre
C31092,interview_tech,2024-11-09 03:34:20.572993,F. Aguirre
C31092,interview_mgr,2024-11-14 03:34:20.572993,F. Aguirre
C31093,applied,2024-11-17 03:34:20.572993,F. Aguirre
C31094,applied,2024-10-10 03:34:20.572993,F. Aguirre
C31094,screening,2024-10-15 03:34:20.572993,F. Aguirre
C31095,applied,2024-10-27 03:34:20.572993,F. Aguirre
C31095,screening,2024-11-03 03:34:20.572993,F. Aguirre
C31096,applied,2024-10-17 03:34:20.572993,F. Aguirre
C31096,screening,2024-10-22 03:34:20.572993,F. Aguirre
C31096,interview_tech,2024-10-30 03:34:20.572993,F. Aguirre
C31096,interview_mgr,2024-11-04 03:34:20.572993,F. Aguirre
C31096,offer,2024-11-08 03:34:20.572993,F. Aguirre
C31097,applied,2024-11-09 03:34:20.572993,F. Aguirre
C31097,screening,2024-11-17 03:34:20.572993,F. Aguirre
C31098,applied,2024-10-22 03:34:20.572993,F. Aguirre
C31098,screening,2024-10-25 03:34:20.572993,F. Aguirre
C31099,applied,2024-11-16 03:34:20.572993,F. Aguirre
C31100,applied,2024-11-09 03:34:20.572993,F. Aguirre
C31101,applied,2024-10-16 03:34:20.572993,F. Aguirre
C31101,screening,2024-10-18 03:34:20.572993,F. Aguirre
C31102,applied,2024-06-12 03:34:20.572993,L. Torres
C31102,screening,2024-06-20 03:34:20.572993,L. Torres
C31103,applied,2024-06-17 03:34:20.572993,L. Torres
C31103,screening,2024-06-24 03:34:20.572993,L. Torres
C31103,interview_tech,2024-06-27 03:34:20.572993,L. Torres
C31104,applied,2024-07-08 03:34:20.572993,L. Torres
C31104,screening,2024-07-18 03:34:20.572993,L. Torres
C31104,interview_tech,2024-07-23 03:34:20.572993,L. Torres
C31104,interview_mgr,2024-07-24 03:34:20.572993,L. Torres
C31105,applied,2024-06-13 03:34:20.572993,L. Torres
C31106,applied,2024-06-26 03:34:20.572993,L. Torres
C31107,applied,2024-07-06 03:34:20.572993,L. Torres
C31107,screening,2024-07-15 03:34:20.572993,L. Torres
C31107,interview_tech,2024-07-19 03:34:20.572993,L. Torres
C31108,applied,2024-07-06 03:34:20.572993,L. Torres
C31109,applied,2024-07-04 03:34:20.572993,L. Torres
C31109,screening,2024-07-09 03:34:20.572993,L. Torres
C31109,interview_tech,2024-07-13 03:34:20.572993,L. Torres
C31109,interview_mgr,2024-07-15 03:34:20.572993,L. Torres
C31109,offer,2024-07-19 03:34:20.572993,L. Torres
C31110,applied,2024-06-18 03:34:20.572993,L. Torres
C31110,screening,2024-06-28 03:34:20.572993,L. Torres
C31111,applied,2024-06-14 03:34:20.572993,L. Torres
C31111,screening,2024-06-15 03:34:20.572993,L. Torres
C31112,applied,2024-06-17 03:34:20.572993,L. Torres
C31113,applied,2024-06-09 03:34:20.572993,L. Torres
C31113,screening,2024-06-16 03:34:20.572993,L. Torres
C31113,interview_tech,2024-06-23 03:34:20.572993,L. Torres
C31114,applied,2024-06-22 03:34:20.572993,L. Torres
C31115,applied,2024-06-11 03:34:20.572993,L. Torres
C31115,screening,2024-06-15 03:34:20.572993,L. Torres
C31116,applied,2025-04-20 03:34:20.572993,E. Sánchez
C31117,applied,2025-04-11 03:34:20.572993,E. Sánchez
C31118,applied,2025-04-17 03:34:20.572993,E. Sánchez
C31119,applied,2025-04-08 03:34:20.572993,E. Sánchez
C31119,screening,2025-04-13 03:34:20.572993,E. Sánchez
C31120,applied,2025-04-19 03:34:20.572993,E. Sánchez
C31120,screening,2025-04-26 03:34:20.572993,E. Sánchez
C31121,applied,2025-04-22 03:34:20.572993,E. Sánchez
C31121,screening,2025-04-23 03:34:20.572993,E. Sánchez
C31121,interview_tech,2025-04-28 03:34:20.572993,E. Sánchez
C31122,applied,2025-04-27 03:34:20.572993,E. Sánchez
C31122,screening,2025-05-03 03:34:20.572993,E. Sánchez
C31122,interview_tech,2025-05-12 03:34:20.572993,E. Sánchez
C31122,interview_mgr,2025-05-18 03:34:20.572993,E. Sánchez
C31123,applied,2025-04-15 03:34:20.572993,E. Sánchez
C31123,screening,2025-04-21 03:34:20.572993,E. Sánchez
C31123,interview_tech,2025-04-27 03:34:20.572993,E. Sánchez
C31124,applied,2025-05-02 03:34:20.572993,E. Sánchez
C31124,screening,2025-05-09 03:34:20.572993,E. Sánchez
C31124,interview_tech,2025-05-10 03:34:20.572993,E. Sánchez
C31125,applied,2025-04-22 03:34:20.572993,E. Sánchez
C31125,screening,2025-04-30 03:34:20.572993,E. Sánchez
C31126,applied,2025-05-03 03:34:20.572993,E. Sánchez
C31126,screening,2025-05-04 03:34:20.572993,E. Sánchez
C31127,applied,2025-05-02 03:34:20.572993,E. Sánchez
C31127,screening,2025-05-11 03:34:20.572993,E. Sánchez
C31128,applied,2025-04-03 03:34:20.572993,E. Sánchez
C31129,applied,2023-12-24 03:34:20.572993,L. Torres
C31129,screening,2023-12-25 03:34:20.572993,L. Torres
C31130,applied,2023-12-05 03:34:20.572993,L. Torres
C31130,screening,2023-12-10 03:34:20.572993,L. Torres
C31131,applied,2023-12-03 03:34:20.572993,L. Torres
C31132,applied,2023-11-28 03:34:20.572993,L. Torres
C31132,screening,2023-12-11 03:34:20.572993,L. Torres
C31133,applied,2023-12-21 03:34:20.572993,L. Torres
C31133,screening,2023-12-26 03:34:20.572993,L. Torres
C31134,applied,2023-12-17 03:34:20.572993,L. Torres
C31134,screening,2023-12-18 03:34:20.572993,L. Torres
C31134,interview_tech,2023-12-25 03:34:20.572993,L. Torres
C31135,applied,2023-12-09 03:34:20.572993,L. Torres
C31136,applied,2023-11-30 03:34:20.572993,L. Torres
C31136,screening,2023-12-06 03:34:20.572993,L. Torres
C31136,interview_tech,2023-12-10 03:34:20.572993,L. Torres
C31136,interview_mgr,2023-12-15 03:34:20.572993,L. Torres
C31137,applied,2024-11-04 03:34:20.572993,F. Aguirre
C31137,screening,2024-11-10 03:34:20.572993,F. Aguirre
C31138,applied,2024-11-02 03:34:20.572993,F. Aguirre
C31139,applied,2024-11-19 03:34:20.572993,F. Aguirre
C31139,screening,2024-11-29 03:34:20.572993,F. Aguirre
C31139,interview_tech,2024-12-02 03:34:20.572993,F. Aguirre
C31140,applied,2024-10-22 03:34:20.572993,F. Aguirre
C31140,screening,2024-10-28 03:34:20.572993,F. Aguirre
C31140,interview_tech,2024-11-06 03:34:20.572993,F. Aguirre
C31140,interview_mgr,2024-11-12 03:34:20.572993,F. Aguirre
C31141,applied,2024-11-09 03:34:20.572993,F. Aguirre
C31141,screening,2024-11-17 03:34:20.572993,F. Aguirre
C31142,applied,2024-10-18 03:34:20.572993,F. Aguirre
C31143,applied,2024-10-28 03:34:20.572993,F. Aguirre
C31144,applied,2024-11-05 03:34:20.572993,F. Aguirre
C31145,applied,2024-10-21 03:34:20.572993,J. Medina
C31145,screening,2024-10-25 03:34:20.572993,J. Medina
C31145,interview_tech,2024-10-30 03:34:20.572993,J. Medina
C31146,applied,2024-10-12 03:34:20.572993,J. Medina
C31147,applied,2024-10-16 03:34:20.572993,J. Medina
C31148,applied,2024-10-18 03:34:20.572993,J. Medina
C31148,screening,2024-10-29 03:34:20.572993,J. Medina
C31149,applied,2024-11-06 03:34:20.572993,J. Medina
C31149,screening,2024-11-10 03:34:20.572993,J. Medina
C31150,applied,2024-11-15 03:34:20.572993,J. Medina
C31150,screening,2024-11-22 03:34:20.572993,J. Medina
C31151,applied,2024-10-22 03:34:20.572993,J. Medina
C31151,screening,2024-10-28 03:34:20.572993,J. Medina
C31152,applied,2024-10-09 03:34:20.572993,J. Medina
C31152,screening,2024-10-17 03:34:20.572993,J. Medina
C31152,interview_tech,2024-10-20 03:34:20.572993,J. Medina
C31152,interview_mgr,2024-10-23 03:34:20.572993,J. Medina
C31153,applied,2024-11-17 03:34:20.572993,J. Medina
C31153,screening,2024-11-20 03:34:20.572993,J. Medina
C31153,interview_tech,2024-11-28 03:34:20.572993,J. Medina
C31153,interview_mgr,2024-12-03 03:34:20.572993,J. Medina
C31154,applied,2024-11-05 03:34:20.572993,J. Medina
C31154,screening,2024-11-09 03:34:20.572993,J. Medina
C31155,applied,2024-10-18 03:34:20.572993,J. Medina
C31155,screening,2024-10-24 03:34:20.572993,J. Medina
C31155,interview_tech,2024-10-29 03:34:20.572993,J. Medina
C31156,applied,2024-11-11 03:34:20.572993,J. Medina
C31156,screening,2024-11-12 03:34:20.572993,J. Medina
C31157,applied,2024-10-18 03:34:20.572993,J. Medina
C31157,screening,2024-10-24 03:34:20.572993,J. Medina
C31157,interview_tech,2024-10-30 03:34:20.572993,J. Medina
C31157,interview_mgr,2024-11-04 03:34:20.572993,J. Medina
C31158,applied,2024-11-04 03:34:20.572993,J. Medina
C31158,screening,2024-11-09 03:34:20.572993,J. Medina
C31159,applied,2024-11-16 03:34:20.572993,J. Medina
C31159,screening,2024-11-24 03:34:20.572993,J. Medina
C31160,applied,2024-10-23 03:34:20.572993,J. Medina
C31160,screening,2024-11-02 03:34:20.572993,J. Medina
C31160,interview_tech,2024-11-10 03:34:20.572993,J. Medina
C31161,applied,2024-10-05 03:34:20.572993,G. Duarte
C31161,screening,2024-10-14 03:34:20.572993,G. Duarte
C31162,applied,2024-10-25 03:34:20.572993,G. Duarte
C31162,screening,2024-10-27 03:34:20.572993,G. Duarte
C31163,applied,2024-11-18 03:34:20.572993,G. Duarte
C31164,applied,2024-11-14 03:34:20.572993,G. Duarte
C31164,screening,2024-11-17 03:34:20.572993,G. Duarte
C31165,applied,2024-10-29 03:34:20.572993,G. Duarte
C31165,screening,2024-11-05 03:34:20.572993,G. Duarte
C31166,applied,2024-10-26 03:34:20.572993,G. Duarte
C31166,screening,2024-11-02 03:34:20.572993,G. Duarte
C31166,interview_tech,2024-11-04 03:34:20.572993,G. Duarte
C31167,applied,2024-10-21 03:34:20.572993,G. Duarte
C31168,applied,2024-11-17 03:34:20.572993,G. Duarte
C31168,screening,2024-11-21 03:34:20.572993,G. Duarte
C31169,applied,2024-10-18 03:34:20.572993,G. Duarte
C31169,screening,2024-10-22 03:34:20.572993,G. Duarte
C31170,applied,2024-11-03 03:34:20.572993,G. Duarte
C31171,applied,2024-11-03 03:34:20.572993,G. Duarte
C31171,screening,2024-11-09 03:34:20.572993,G. Duarte
C31172,applied,2024-11-15 03:34:20.572993,G. Duarte
C31172,screening,2024-11-23 03:34:20.572993,G. Duarte
C31172,interview_tech,2024-11-27 03:34:20.572993,G. Duarte
C31173,applied,2023-12-21 03:34:20.572993,L. Torres
C31174,applied,2023-12-09 03:34:20.572993,L. Torres
C31175,applied,2024-01-09 03:34:20.572993,L. Torres
C31175,screening,2024-01-20 03:34:20.572993,L. Torres
C31176,applied,2024-01-09 03:34:20.572993,L. Torres
C31177,applied,2023-12-15 03:34:20.572993,L. Torres
C31178,applied,2023-12-29 03:34:20.572993,L. Torres
C31178,screening,2023-12-31 03:34:20.572993,L. Torres
C31179,applied,2023-12-30 03:34:20.572993,L. Torres
C31180,applied,2023-12-29 03:34:20.572993,L. Torres
C31181,applied,2023-12-24 03:34:20.572993,L. Torres
C31181,screening,2023-12-29 03:34:20.572993,L. Torres
C31182,applied,2024-01-03 03:34:20.572993,L. Torres
C31182,screening,2024-01-06 03:34:20.572993,L. Torres
C31182,interview_tech,2024-01-16 03:34:20.572993,L. Torres
C31183,applied,2023-12-03 03:34:20.572993,L. Torres
C31183,screening,2023-12-04 03:34:20.572993,L. Torres
C31183,interview_tech,2023-12-08 03:34:20.572993,L. Torres
C31183,interview_mgr,2023-12-13 03:34:20.572993,L. Torres
C31184,applied,2023-12-18 03:34:20.572993,L. Torres
C31185,applied,2023-12-16 03:34:20.572993,L. Torres
C31186,applied,2023-12-01 03:34:20.572993,L. Torres
C31186,screening,2023-12-07 03:34:20.572993,L. Torres
C31186,interview_tech,2023-12-10 03:34:20.572993,L. Torres
C31187,applied,2023-12-08 03:34:20.572993,L. Torres
C31187,screening,2023-12-15 03:34:20.572993,L. Torres
C31188,applied,2023-12-06 03:34:20.572993,L. Torres
C31188,screening,2023-12-12 03:34:20.572993,L. Torres
C31189,applied,2023-11-28 03:34:20.572993,L. Torres
