id,job_id,source,experience_years,education,gender,applied_date,city,expected_salary
C27976,JR1614,LinkedIn,2,Terciario,M,2024-06-07 03:34:20.572993,GBA Norte,4416940
C27977,JR1614,Referido,2,Posgrado,F,2024-06-28 03:34:20.572993,CABA,4184155
C27978,JR1614,Agencia,2,Universitario,M,2024-06-19 03:34:20.572993,CABA,4371540
C27979,JR1614,Referido,3,Terciario,F,2024-07-13 03:34:20.572993,CABA,4596481
C27980,JR1614,Universidades,6,Universitario,M,2024-06-08 03:34:20.572993,CABA,3882626
C27981,JR1614,Referido,8,Universitario,M,2024-06-26 03:34:20.572993,CABA,4092092
C27982,JR1614,Portal Empleo,1,Terciario,F,2024-06-23 03:34:20.572993,CABA,4810233
C27983,JR1615,LinkedIn,7,Terciario,F,2025-01-24 03:34:20.572993,Rosario,3498005
C27984,JR1615,Portal Empleo,3,Bootcamp,M,2025-01-22 03:34:20.572993,Córdoba,3411214
C27985,JR1615,Agencia,5,Posgrado,M,2025-02-15 03:34:20.572993,CABA,3308708
C27986,JR1615,Orgánico,0,Terciario,M,2025-02-06 03:34:20.572993,Rosario,3644214
C27987,JR1615,Universidades,5,Universitario,F,2025-01-26 03:34:20.572993,Córdoba,3205806
C27988,JR1615,LinkedIn,0,Universitario,M,2025-02-26 03:34:20.572993,CABA,3680808
C27989,JR1615,Referido,5,Universitario,M,2025-01-27 03:34:20.572993,CABA,3302129
C27990,JR1615,Referido,5,Universitario,F,2025-02-02 03:34:20.572993,Rosario,3201796
C27991,JR1615,Referido,4,Terciario,M,2025-02-13 03:34:20.572993,CABA,3115068
C27992,JR1615,LinkedIn,2,Universitario,M,2025-02-28 03:34:20.572993,CABA,3412523
C27993,JR1616,Agencia,5,Terciario,F,2025-09-10 03:34:20.572993,GBA Sur,4375155
C27994,JR1616,Orgánico,5,Universitario,M,2025-09-07 03:34:20.572993,Córdoba,4053862
C27995,JR1616,Referido,3,Bootcamp,M,2025-09-08 03:34:20.572993,CABA,4130592
C27996,JR1616,LinkedIn,6,Bootcamp,F,2025-09-12 03:34:20.572993,Rosario,3687052
C27997,JR1616,LinkedIn,4,Bootcamp,M,2025-10-01 03:34:20.572993,CABA,4237712
C27998,JR1616,Portal Empleo,5,Bootcamp,M,2025-09-17 03:34:20.572993,CABA,5206896
C27999,JR1616,LinkedIn,4,Terciario,M,2025-09-06 03:34:20.572993,CABA,3635597
C28000,JR1616,Orgánico,5,Universitario,M,2025-09-06 03:34:20.572993,GBA Norte,4483122
C28001,JR1616,Portal Empleo,5,Universitario,M,2025-10-08 03:34:20.572993,Mendoza,4501746
C28002,JR1616,Portal Empleo,3,Posgrado,M,2025-10-14 03:34:20.572993,Córdoba,4224369
C28003,JR1616,Referido,1,Posgrado,F,2025-09-14 03:34:20.572993,CABA,4416224
C28004,JR1617,LinkedIn,5,Universitario,M,2023-12-22 03:34:20.572993,Mendoza,1171420
C28005,JR1617,Orgánico,7,Universitario,M,2024-01-05 03:34:20.572993,CABA,1175633
C28006,JR1617,Portal Empleo,5,Universitario,M,2024-01-15 03:34:20.572993,CABA,1300072
C28007,JR1617,Universidades,5,Universitario,M,2024-01-26 03:34:20.572993,Córdoba,1005502
C28008,JR1617,Referido,4,Bootcamp,M,2023-12-31 03:34:20.572993,GBA Norte,1198353
C28009,JR1617,Portal Empleo,6,Posgrado,M,2024-01-21 03:34:20.572993,CABA,1274226
C28010,JR1617,LinkedIn,4,Terciario,M,2024-01-10 03:34:20.572993,CABA,1218725
C28011,JR1617,Portal Empleo,3,Universitario,F,2023-12-26 03:34:20.572993,CABA,1353884
C28012,JR1617,Agencia,7,Terciario,F,2024-01-18 03:34:20.572993,GBA Norte,1252744
C28013,JR1617,Agencia,3,Bootcamp,M,2024-01-24 03:34:20.572993,GBA Sur,1261716
C28014,JR1617,Agencia,6,Bootcamp,F,2024-01-29 03:34:20.572993,CABA,1277045
C28015,JR1617,LinkedIn,7,Universitario,F,2024-01-28 03:34:20.572993,Mendoza,1152587
C28016,JR1618,Universidades,5,Universitario,F,2025-01-09 03:34:20.572993,Córdoba,2981841
C28017,JR1618,Universidades,1,Universitario,F,2025-01-08 03:34:20.572993,CABA,3258005
C28018,JR1618,LinkedIn,4,Universitario,F,2025-02-01 03:34:20.572993,CABA,2445693
C28019,JR1618,Orgánico,3,Bootcamp,F,2025-01-19 03:34:20.572993,CABA,2655919
C28020,JR1618,LinkedIn,3,Universitario,F,2025-01-23 03:34:20.572993,GBA Sur,2959723
C28021,JR1618,Portal Empleo,4,Terciario,F,2024-12-26 03:34:20.572993,CABA,2813593
C28022,JR1618,LinkedIn,6,Universitario,F,2024-12-27 03:34:20.572993,CABA,2852324
C28023,JR1618,Universidades,3,Universitario,F,2025-01-12 03:34:20.572993,CABA,2919127
C28024,JR1618,LinkedIn,4,Universitario,M,2025-01-17 03:34:20.572993,Rosario,2594147
C28025,JR1618,Referido,3,Universitario,F,2024-12-27 03:34:20.572993,Rosario,2699670
C28026,JR1618,Referido,7,Posgrado,M,2025-02-02 03:34:20.572993,Córdoba,2935136
C28027,JR1618,LinkedIn,3,Posgrado,F,2024-12-29 03:34:20.572993,Córdoba,2745483
C28028,JR1618,Portal Empleo,1,Universitario,F,2025-01-25 03:34:20.572993,CABA,2556844
C28029,JR1618,LinkedIn,0,Universitario,M,2025-01-24 03:34:20.572993,Córdoba,2758555
C28030,JR1618,Portal Empleo,5,Universitario,M,2025-01-05 03:34:20.572993,Rosario,2922276
C28031,JR1619,Universidades,2,Universitario,F,2025-05-21 03:34:20.572993,CABA,4271894
C28032,JR1619,Agencia,6,Universitario,F,2025-05-21 03:34:20.572993,Rosario,3677329
C28033,JR1619,Agencia,1,Bootcamp,F,2025-05-16 03:34:20.572993,Mendoza,3824902
C28034,JR1619,LinkedIn,3,Bootcamp,M,2025-05-18 03:34:20.572993,CABA,3452153
C28035,JR1619,LinkedIn,1,Terciario,F,2025-04-22 03:34:20.572993,Mendoza,3173276
C28036,JR1619,Referido,5,Posgrado,F,2025-05-11 03:34:20.572993,CABA,3452298
C28037,JR1619,LinkedIn,6,Universitario,M,2025-05-11 03:34:20.572993,Rosario,3736537
C28038,JR1619,Orgánico,5,Bootcamp,F,2025-05-05 03:34:20.572993,Rosario,3975534
C28039,JR1619,LinkedIn,1,Universitario,F,2025-05-19 03:34:20.572993,Rosario,3576118
C28040,JR1619,Orgánico,2,Universitario,F,2025-05-18 03:34:20.572993,CABA,3757765
C28041,JR1619,LinkedIn,5,Universitario,F,2025-05-04 03:34:20.572993,CABA,3898525
C28042,JR1620,Agencia,0,Terciario,F,2025-07-28 03:34:20.572993,CABA,2008557
C28043,JR1620,LinkedIn,3,Terciario,M,2025-08-17 03:34:20.572993,CABA,2581711
C28044,JR1620,LinkedIn,8,Terciario,M,2025-07-17 03:34:20.572993,CABA,2270708
C28045,JR1620,Portal Empleo,4,Universitario,M,2025-08-02 03:34:20.572993,Mendoza,2551742
C28046,JR1620,LinkedIn,0,Universitario,M,2025-08-18 03:34:20.572993,CABA,2544503
C28047,JR1620,Portal Empleo,2,Universitario,M,2025-07-28 03:34:20.572993,GBA Sur,2658173
C28048,JR1620,Referido,2,Universitario,M,2025-07-31 03:34:20.572993,GBA Norte,2481346
C28049,JR1620,LinkedIn,9,Bootcamp,M,2025-08-06 03:34:20.572993,CABA,2509432
C28050,JR1620,Orgánico,8,Universitario,M,2025-08-08 03:34:20.572993,CABA,2670265
C28051,JR1620,Referido,6,Bootcamp,F,2025-07-19 03:34:20.572993,Rosario,2254124
C28052,JR1620,Portal Empleo,3,Universitario,F,2025-07-18 03:34:20.572993,Córdoba,2469042
C28053,JR1620,Referido,7,Universitario,M,2025-07-18 03:34:20.572993,GBA Norte,2430406
C28054,JR1620,Portal Empleo,1,Universitario,F,2025-08-09 03:34:20.572993,CABA,2701087
C28055,JR1621,LinkedIn,7,Universitario,M,2025-01-12 03:34:20.572993,CABA,2583251
C28056,JR1621,LinkedIn,6,Terciario,M,2025-01-25 03:34:20.572993,Córdoba,2896206
C28057,JR1621,Referido,4,Posgrado,M,2025-01-22 03:34:20.572993,Córdoba,2699029
C28058,JR1621,Referido,7,Universitario,F,2025-01-27 03:34:20.572993,Mendoza,2560022
C28059,JR1621,LinkedIn,3,Bootcamp,F,2025-01-22 03:34:20.572993,CABA,2943522
C28060,JR1621,Portal Empleo,1,Bootcamp,M,2025-02-09 03:34:20.572993,GBA Sur,2632201
C28061,JR1621,Portal Empleo,6,Universitario,M,2025-01-12 03:34:20.572993,CABA,2539634
C28062,JR1621,LinkedIn,4,Universitario,M,2025-02-08 03:34:20.572993,CABA,2517262
C28063,JR1621,LinkedIn,6,Bootcamp,M,2025-01-12 03:34:20.572993,CABA,2901287
C28064,JR1621,LinkedIn,9,Bootcamp,F,2025-02-04 03:34:20.572993,CABA,2765215
C28065,JR1621,LinkedIn,2,Posgrado,M,2025-01-11 03:34:20.572993,CABA,2509043
C28066,JR1621,LinkedIn,4,Posgrado,M,2025-02-17 03:34:20.572993,CABA,2733762
C28067,JR1621,LinkedIn,8,Terciario,M,2025-02-12 03:34:20.572993,GBA Norte,2710588
C28068,JR1622,Universidades,6,Posgrado,M,2024-09-17 03:34:20.572993,GBA Norte,4206841
C28069,JR1622,Portal Empleo,2,Universitario,F,2024-08-23 03:34:20.572993,CABA,4346179
C28070,JR1622,LinkedIn,2,Universitario,F,2024-08-21 03:34:20.572993,CABA,3736078
C28071,JR1622,LinkedIn,3,Universitario,M,2024-09-16 03:34:20.572993,GBA Sur,3627461
C28072,JR1622,Portal Empleo,2,Universitario,M,2024-08-17 03:34:20.572993,CABA,4307657
C28073,JR1622,Referido,5,Universitario,M,2024-09-06 03:34:20.572993,Rosario,3993586
C28074,JR1622,Agencia,4,Posgrado,M,2024-08-17 03:34:20.572993,Mendoza,4121942
C28075,JR1622,Orgánico,5,Posgrado,M,2024-08-18 03:34:20.572993,CABA,3866018
C28076,JR1622,Referido,2,Universitario,F,2024-09-15 03:34:20.572993,Córdoba,3868307
C28077,JR1622,LinkedIn,4,Universitario,M,2024-09-08 03:34:20.572993,CABA,3618776
C28078,JR1622,Agencia,0,Bootcamp,F,2024-08-31 03:34:20.572993,CABA,4277694
C28079,JR1622,Orgánico,4,Universitario,F,2024-09-05 03:34:20.572993,CABA,3999703
C28080,JR1623,Referido,7,Universitario,M,2025-02-19 03:34:20.572993,CABA,3313171
C28081,JR1623,Portal Empleo,0,Universitario,M,2025-02-28 03:34:20.572993,CABA,3256603
C28082,JR1623,LinkedIn,5,Bootcamp,M,2025-02-14 03:34:20.572993,CABA,3021606
C28083,JR1623,LinkedIn,2,Universitario,M,2025-02-22 03:34:20.572993,CABA,3317473
C28084,JR1623,Portal Empleo,6,Bootcamp,M,2025-02-14 03:34:20.572993,Córdoba,3232198
C28085,JR1623,Orgánico,4,Universitario,M,2025-02-09 03:34:20.572993,Mendoza,3257288
C28086,JR1623,Portal Empleo,5,Terciario,M,2025-02-01 03:34:20.572993,CABA,2763423
C28087,JR1623,Agencia,4,Terciario,F,2025-03-01 03:34:20.572993,Córdoba,2619432
C28088,JR1624,LinkedIn,7,Universitario,F,2024-12-19 03:34:20.572993,GBA Norte,2732743
C28089,JR1624,LinkedIn,5,Universitario,M,2024-12-09 03:34:20.572993,CABA,3597704
C28090,JR1624,Referido,2,Universitario,M,2024-11-29 03:34:20.572993,GBA Sur,3010812
C28091,JR1624,LinkedIn,4,Universitario,M,2024-11-15 03:34:20.572993,Rosario,2877999
C28092,JR1624,Portal Empleo,3,Universitario,M,2024-11-20 03:34:20.572993,GBA Sur,3500935
C28093,JR1624,LinkedIn,4,Posgrado,M,2024-12-19 03:34:20.572993,Córdoba,3251756
C28094,JR1624,Agencia,3,Posgrado,M,2024-11-16 03:34:20.572993,CABA,2923642
C28095,JR1624,Agencia,2,Universitario,X,2024-12-06 03:34:20.572993,Córdoba,2706252
C28096,JR1624,Referido,4,Bootcamp,M,2024-12-11 03:34:20.572993,Mendoza,3157717
C28097,JR1624,LinkedIn,4,Universitario,M,2024-11-20 03:34:20.572993,Mendoza,2994093
C28098,JR1624,Portal Empleo,7,Terciario,F,2024-12-16 03:34:20.572993,CABA,3293980
C28099,JR1624,Universidades,3,Universitario,F,2024-11-21 03:34:20.572993,Rosario,3426173
C28100,JR1624,Portal Empleo,0,Universitario,M,2024-11-29 03:34:20.572993,GBA Norte,3345338
C28101,JR1625,LinkedIn,3,Universitario,M,2024-06-26 03:34:20.572993,CABA,3465636
C28102,JR1625,LinkedIn,0,Bootcamp,M,2024-07-10 03:34:20.572993,Mendoza,3568635
C28103,JR1625,LinkedIn,5,Posgrado,M,2024-07-08 03:34:20.572993,GBA Norte,3875480
C28104,JR1625,LinkedIn,0,Universitario,M,2024-07-03 03:34:20.572993,CABA,3433390
C28105,JR1625,Agencia,2,Universitario,F,2024-07-17 03:34:20.572993,GBA Norte,3546805
C28106,JR1625,Agencia,3,Universitario,M,2024-06-25 03:34:20.572993,Córdoba,4168537
C28107,JR1625,LinkedIn,8,Bootcamp,F,2024-07-01 03:34:20.572993,CABA,3333264
C28108,JR1625,LinkedIn,1,Terciario,F,2024-07-16 03:34:20.572993,GBA Sur,3792111
C28109,JR1625,LinkedIn,4,Universitario,F,2024-07-03 03:34:20.572993,Mendoza,3609652
C28110,JR1625,Orgánico,5,Bootcamp,F,2024-06-23 03:34:20.572993,CABA,3558773
C28111,JR1625,Referido,8,Bootcamp,M,2024-07-12 03:34:20.572993,CABA,3586448
C28112,JR1625,Portal Empleo,6,Universitario,M,2024-06-18 03:34:20.572993,CABA,3093723
C28113,JR1625,LinkedIn,7,Terciario,M,2024-07-15 03:34:20.572993,CABA,3772694
C28114,JR1625,Portal Empleo,6,Universitario,M,2024-06-22 03:34:20.572993,Córdoba,3367491
C28115,JR1625,LinkedIn,1,Posgrado,M,2024-07-19 03:34:20.572993,Córdoba,3615385
C28116,JR1626,LinkedIn,5,Universitario,M,2025-07-16 03:34:20.572993,CABA,2748623
C28117,JR1626,Portal Empleo,6,Bootcamp,M,2025-06-09 03:34:20.572993,CABA,2805792
C28118,JR1626,Referido,2,Universitario,M,2025-06-18 03:34:20.572993,CABA,2730010
C28119,JR1626,LinkedIn,3,Universitario,M,2025-07-09 03:34:20.572993,CABA,2815294
C28120,JR1626,LinkedIn,2,Universitario,M,2025-07-02 03:34:20.572993,CABA,2581310
C28121,JR1626,LinkedIn,6,Universitario,F,2025-06-16 03:34:20.572993,GBA Sur,3353828
C28122,JR1626,LinkedIn,4,Universitario,M,2025-07-06 03:34:20.572993,GBA Sur,2824232
C28123,JR1626,Portal Empleo,3,Universitario,M,2025-07-06 03:34:20.572993,CABA,3264222
C28124,JR1626,Orgánico,1,Posgrado,M,2025-06-16 03:34:20.572993,CABA,2793723
C28125,JR1626,LinkedIn,4,Terciario,F,2025-07-07 03:34:20.572993,CABA,2826635
C28126,JR1626,LinkedIn,3,Universitario,F,2025-06-27 03:34:20.572993,CABA,2659918
C28127,JR1626,LinkedIn,5,Universitario,M,2025-07-07 03:34:20.572993,CABA,3072209
C28128,JR1626,Referido,1,Universitario,F,2025-06-23 03:34:20.572993,GBA Sur,2669368
C28129,JR1626,Referido,4,Bootcamp,F,2025-07-09 03:34:20.572993,CABA,2655832
C28130,JR1626,Portal Empleo,3,Universitario,F,2025-06-13 03:34:20.572993,GBA Norte,2888857
C28131,JR1626,LinkedIn,1,Universitario,F,2025-07-06 03:34:20.572993,Mendoza,2880113
C28132,JR1626,Referido,1,Universitario,M,2025-06-23 03:34:20.572993,Córdoba,2715928
C28133,JR1626,Orgánico,1,Universitario,M,2025-06-16 03:34:20.572993,Mendoza,2966055
C28134,JR1626,Orgánico,3,Terciario,F,2025-07-14 03:34:20.572993,GBA Norte,2398877
C28135,JR1626,Orgánico,4,Posgrado,M,2025-07-10 03:34:20.572993,CABA,2738715
C28136,JR1626,Agencia,5,Terciario,M,2025-07-17 03:34:20.572993,CABA,2564288
C28137,JR1626,Orgánico,5,Universitario,M,2025-07-17 03:34:20.572993,GBA Sur,2833446
C28138,JR1627,LinkedIn,2,Universitario,M,2024-07-20 03:34:20.572993,CABA,1670953
C28139,JR1627,LinkedIn,7,Universitario,F,2024-07-03 03:34:20.572993,CABA,1268684
C28140,JR1627,LinkedIn,3,Terciario,M,2024-07-08 03:34:20.572993,GBA Sur,1556387
C28141,JR1627,Portal Empleo,5,Terciario,M,2024-07-29 03:34:20.572993,CABA,1457734
C28142,JR1627,Orgánico,4,Universitario,M,2024-08-04 03:34:20.572993,Rosario,1430135
C28143,JR1627,LinkedIn,5,Posgrado,F,2024-07-21 03:34:20.572993,CABA,1601905
C28144,JR1627,Portal Empleo,3,Posgrado,F,2024-07-30 03:34:20.572993,CABA,1271097
C28145,JR1627,Portal Empleo,5,Terciario,F,2024-07-22 03:34:20.572993,Mendoza,1396577
C28146,JR1627,Orgánico,4,Universitario,F,2024-07-02 03:34:20.572993,CABA,1370730
C28147,JR1627,Portal Empleo,6,Posgrado,F,2024-08-05 03:34:20.572993,CABA,1303212
C28148,JR1627,Universidades,2,Universitario,F,2024-07-13 03:34:20.572993,Rosario,1554492
C28149,JR1627,LinkedIn,0,Bootcamp,F,2024-07-09 03:34:20.572993,Rosario,1502990
C28150,JR1627,LinkedIn,2,Universitario,M,2024-07-23 03:34:20.572993,CABA,1561774
C28151,JR1627,Referido,7,Universitario,M,2024-07-24 03:34:20.572993,Córdoba,1577806
C28152,JR1627,LinkedIn,4,Universitario,F,2024-08-06 03:34:20.572993,CABA,1626377
C28153,JR1627,LinkedIn,4,Terciario,X,2024-08-04 03:34:20.572993,GBA Sur,1549856
C28154,JR1627,Portal Empleo,1,Universitario,M,2024-08-03 03:34:20.572993,CABA,1456109
C28155,JR1628,Portal Empleo,4,Universitario,F,2024-11-04 03:34:20.572993,GBA Sur,2762794
C28156,JR1628,Portal Empleo,1,Universitario,F,2024-10-22 03:34:20.572993,CABA,2609073
C28157,JR1628,LinkedIn,2,Universitario,F,2024-11-05 03:34:20.572993,CABA,2869558
C28158,JR1628,Referido,3,Universitario,M,2024-10-14 03:34:20.572993,CABA,2873860
C28159,JR1628,LinkedIn,5,Universitario,F,2024-11-07 03:34:20.572993,CABA,2488631
C28160,JR1628,LinkedIn,5,Universitario,F,2024-10-06 03:34:20.572993,Mendoza,2341954
C28161,JR1628,Referido,5,Universitario,M,2024-10-15 03:34:20.572993,CABA,2503378
C28162,JR1628,LinkedIn,0,Terciario,M,2024-10-05 03:34:20.572993,CABA,2950732
C28163,JR1628,LinkedIn,4,Universitario,F,2024-10-19 03:34:20.572993,GBA Norte,3114783
C28164,JR1628,Portal Empleo,4,Universitario,M,2024-10-09 03:34:20.572993,CABA,2313295
C28165,JR1628,LinkedIn,0,Bootcamp,F,2024-10-16 03:34:20.572993,Mendoza,2880235
C28166,JR1628,Orgánico,4,Posgrado,M,2024-11-03 03:34:20.572993,CABA,2507779
C28167,JR1629,Referido,3,Terciario,F,2025-02-20 03:34:20.572993,GBA Sur,3228303
C28168,JR1629,Universidades,5,Universitario,M,2025-02-25 03:34:20.572993,CABA,3700340
C28169,JR1629,LinkedIn,4,Terciario,M,2025-02-25 03:34:20.572993,CABA,3472552
C28170,JR1629,Referido,3,Terciario,F,2025-02-10 03:34:20.572993,CABA,3648619
C28171,JR1629,LinkedIn,6,Universitario,F,2025-01-26 03:34:20.572993,CABA,3269697
C28172,JR1629,Agencia,0,Terciario,F,2025-02-28 03:34:20.572993,Córdoba,3667414
C28173,JR1629,LinkedIn,4,Universitario,F,2025-02-20 03:34:20.572993,CABA,3304251
C28174,JR1629,LinkedIn,0,Universitario,F,2025-02-24 03:34:20.572993,Rosario,3383131
C28175,JR1629,Agencia,2,Universitario,F,2025-01-30 03:34:20.572993,CABA,3522607
C28176,JR1629,LinkedIn,5,Terciario,F,2025-02-18 03:34:20.572993,GBA Norte,3278504
C28177,JR1629,LinkedIn,1,Universitario,F,2025-02-04 03:34:20.572993,Córdoba,3904489
C28178,JR1629,LinkedIn,0,Universitario,M,2025-03-04 03:34:20.572993,CABA,3143712
C28179,JR1629,Portal Empleo,10,Universitario,M,2025-03-01 03:34:20.572993,CABA,3565704
C28180,JR1629,LinkedIn,1,Terciario,F,2025-01-27 03:34:20.572993,GBA Norte,3255208
C28181,JR1630,Referido,8,Terciario,M,2024-01-29 03:34:20.572993,CABA,2374786
C28182,JR1630,LinkedIn,4,Universitario,M,2024-01-19 03:34:20.572993,Córdoba,2264934
C28183,JR1630,Referido,3,Posgrado,M,2024-02-07 03:34:20.572993,GBA Sur,2373653
C28184,JR1630,Portal Empleo,5,Terciario,M,2024-01-14 03:34:20.572993,GBA Norte,2072800
C28185,JR1630,LinkedIn,7,Universitario,M,2024-01-28 03:34:20.572993,CABA,2242411
C28186,JR1630,Referido,1,Universitario,M,2024-02-03 03:34:20.572993,Mendoza,2182471
C28187,JR1630,LinkedIn,3,Universitario,F,2024-01-04 03:34:20.572993,CABA,2109404
C28188,JR1631,LinkedIn,6,Posgrado,F,2024-12-14 03:34:20.572993,CABA,3401724
C28189,JR1631,LinkedIn,5,Posgrado,F,2024-11-25 03:34:20.572993,Mendoza,3420214
C28190,JR1631,Referido,7,Terciario,M,2024-12-17 03:34:20.572993,CABA,3525685
C28191,JR1631,Referido,5,Universitario,M,2024-12-27 03:34:20.572993,Córdoba,3396896
C28192,JR1631,Orgánico,9,Universitario,F,2024-11-28 03:34:20.572993,CABA,3220326
C28193,JR1631,LinkedIn,4,Bootcamp,F,2024-12-07 03:34:20.572993,Córdoba,3741177
C28194,JR1631,Referido,5,Posgrado,M,2024-12-20 03:34:20.572993,Rosario,3472333
C28195,JR1631,Referido,5,Terciario,F,2024-12-11 03:34:20.572993,CABA,3395451
C28196,JR1631,Referido,4,Universitario,M,2024-11-23 03:34:20.572993,CABA,3463682
C28197,JR1631,Agencia,6,Posgrado,M,2024-12-22 03:34:20.572993,Rosario,3527235
C28198,JR1631,LinkedIn,5,Universitario,M,2024-12-25 03:34:20.572993,CABA,3080656
C28199,JR1631,LinkedIn,6,Universitario,F,2024-12-24 03:34:20.572993,CABA,2723306
C28200,JR1631,Portal Empleo,6,Universitario,M,2024-12-02 03:34:20.572993,GBA Sur,3950411
C28201,JR1631,LinkedIn,5,Terciario,F,2024-12-04 03:34:20.572993,GBA Sur,3465831
C28202,JR1631,LinkedIn,5,Posgrado,M,2024-12-22 03:34:20.572993,CABA,3536544
C28203,JR1631,LinkedIn,1,Posgrado,M,2024-12-17 03:34:20.572993,Rosario,3748730
C28204,JR1631,LinkedIn,3,Universitario,M,2024-12-23 03:34:20.572993,Córdoba,3254732
C28205,JR1632,Portal Empleo,6,Universitario,M,2024-09-05 03:34:20.572993,Córdoba,1222329
C28206,JR1632,LinkedIn,8,Universitario,F,2024-07-30 03:34:20.572993,CABA,1373083
C28207,JR1632,LinkedIn,0,Terciario,M,2024-08-29 03:34:20.572993,GBA Sur,1370736
C28208,JR1632,Referido,3,Terciario,F,2024-08-15 03:34:20.572993,Rosario,1308341
C28209,JR1632,Referido,4,Terciario,M,2024-08-20 03:34:20.572993,CABA,1346141
C28210,JR1632,Universidades,2,Bootcamp,F,2024-08-30 03:34:20.572993,CABA,1395149
C28211,JR1632,LinkedIn,2,Universitario,M,2024-08-27 03:34:20.572993,Mendoza,1110391
C28212,JR1632,Orgánico,5,Terciario,M,2024-07-30 03:34:20.572993,CABA,1290515
C28213,JR1632,Referido,8,Universitario,M,2024-08-26 03:34:20.572993,GBA Norte,1324667
C28214,JR1632,Agencia,0,Terciario,M,2024-07-31 03:34:20.572993,CABA,1090838
C28215,JR1632,Referido,4,Terciario,F,2024-08-23 03:34:20.572993,CABA,1293766
C28216,JR1632,Referido,5,Universitario,M,2024-08-19 03:34:20.572993,Rosario,1302684
C28217,JR1632,Agencia,6,Universitario,M,2024-09-04 03:34:20.572993,CABA,1162497
C28218,JR1632,Orgánico,5,Universitario,M,2024-08-24 03:34:20.572993,CABA,1560428
C28219,JR1632,LinkedIn,8,Universitario,M,2024-09-07 03:34:20.572993,GBA Norte,1326582
C28220,JR1633,LinkedIn,4,Universitario,M,2024-08-03 03:34:20.572993,CABA,5065639
C28221,JR1633,Referido,7,Universitario,F,2024-09-03 03:34:20.572993,Rosario,3823147
C28222,JR1633,Orgánico,2,Universitario,M,2024-08-11 03:34:20.572993,GBA Sur,3995228
C28223,JR1633,LinkedIn,4,Universitario,M,2024-08-07 03:34:20.572993,GBA Norte,3815834
C28224,JR1633,Portal Empleo,1,Universitario,F,2024-09-11 03:34:20.572993,GBA Norte,4569274
C28225,JR1633,Portal Empleo,6,Universitario,M,2024-08-19 03:34:20.572993,CABA,4549559
C28226,JR1633,Agencia,4,Universitario,M,2024-08-31 03:34:20.572993,Córdoba,4563962
C28227,JR1633,Referido,5,Universitario,M,2024-08-21 03:34:20.572993,CABA,3951347
C28228,JR1633,LinkedIn,3,Terciario,M,2024-09-11 03:34:20.572993,GBA Norte,4906433
C28229,JR1633,Universidades,5,Universitario,M,2024-08-31 03:34:20.572993,Córdoba,4931353
C28230,JR1633,Portal Empleo,5,Universitario,M,2024-08-14 03:34:20.572993,CABA,4841320
C28231,JR1633,Portal Empleo,2,Universitario,X,2024-08-10 03:34:20.572993,CABA,4025833
C28232,JR1633,LinkedIn,2,Bootcamp,F,2024-09-02 03:34:20.572993,CABA,4895446
C28233,JR1633,Portal Empleo,4,Universitario,M,2024-08-17 03:34:20.572993,Rosario,4654382
C28234,JR1633,LinkedIn,6,Posgrado,M,2024-09-05 03:34:20.572993,GBA Norte,4317935
C28235,JR1633,LinkedIn,9,Universitario,M,2024-08-28 03:34:20.572993,GBA Sur,4024001
C28236,JR1633,Portal Empleo,5,Terciario,M,2024-09-06 03:34:20.572993,GBA Norte,4336003
C28237,JR1634,Referido,7,Bootcamp,M,2024-12-01 03:34:20.572993,CABA,2752786
C28238,JR1634,Portal Empleo,0,Posgrado,F,2024-12-05 03:34:20.572993,CABA,2638789
C28239,JR1634,LinkedIn,9,Universitario,F,2024-12-05 03:34:20.572993,CABA,2390125
C28240,JR1634,Referido,6,Universitario,F,2024-12-08 03:34:20.572993,Mendoza,2522764
C28241,JR1634,Referido,4,Universitario,M,2024-11-23 03:34:20.572993,CABA,2278709
C28242,JR1634,Referido,4,Posgrado,F,2024-12-02 03:34:20.572993,Rosario,2521399
C28243,JR1634,LinkedIn,1,Terciario,M,2024-11-21 03:34:20.572993,CABA,2175900
C28244,JR1634,Portal Empleo,2,Universitario,F,2024-12-04 03:34:20.572993,Córdoba,2404014
C28245,JR1635,Agencia,9,Universitario,F,2024-09-22 03:34:20.572993,CABA,2582449
C28246,JR1635,LinkedIn,2,Terciario,X,2024-10-24 03:34:20.572993,CABA,2673595
C28247,JR1635,LinkedIn,1,Universitario,M,2024-10-17 03:34:20.572993,CABA,2260447
C28248,JR1635,Portal Empleo,2,Universitario,F,2024-10-18 03:34:20.572993,GBA Sur,2438469
C28249,JR1635,Portal Empleo,1,Universitario,M,2024-10-19 03:34:20.572993,Mendoza,2951498
C28250,JR1635,Portal Empleo,4,Universitario,M,2024-10-11 03:34:20.572993,CABA,2723456
C28251,JR1635,Portal Empleo,7,Posgrado,M,2024-09-29 03:34:20.572993,Mendoza,2257739
C28252,JR1635,LinkedIn,2,Universitario,M,2024-10-17 03:34:20.572993,CABA,2111851
C28253,JR1635,LinkedIn,1,Universitario,F,2024-10-22 03:34:20.572993,Córdoba,2329941
C28254,JR1635,LinkedIn,5,Universitario,M,2024-09-26 03:34:20.572993,GBA Sur,2739028
C28255,JR1635,LinkedIn,4,Terciario,M,2024-10-02 03:34:20.572993,CABA,2137850
C28256,JR1635,Portal Empleo,7,Bootcamp,F,2024-10-12 03:34:20.572993,CABA,1958980
