id,job_id_x,source,experience_years,education,gender,applied_date,city,expected_salary,employee_id,candidate_id,job_id_y,start_date,time_to_fill_days,time_to_hire_days,employee_id_perf,job_id,retained_90d,rating_6m
C30859,JR1838,LinkedIn,10,Posgrado,M,2024-01-22 03:34:20.572993,CABA,2805944,,,,,,,,,,0.0
C30860,JR1838,LinkedIn,6,Universitario,M,2024-01-04 03:34:20.572993,Córdoba,2289121,,,,,,,,,,0.0
C30861,JR1838,LinkedIn,2,Universitario,M,2024-01-06 03:34:20.572993,CABA,2560382,,,,,,,,,,0.0
C30862,JR1838,LinkedIn,2,Terciario,M,2024-01-14 03:34:20.572993,Rosario,2757756,,,,,,,,,,0.0
C30863,JR1838,LinkedIn,6,Posgrado,M,2024-01-13 03:34:20.572993,CABA,2464009,,,,,,,,,,0.0
C30864,JR1838,LinkedIn,0,Universitario,F,2024-01-05 03:34:20.572993,Córdoba,2818501,,,,,,,,,,0.0
C30865,JR1838,Universidades,4,Terciario,M,2024-01-04 03:34:20.572993,Mendoza,2681881,,,,,,,,,,0.0
C30866,JR1838,Orgánico,0,Universitario,M,2024-01-03 03:34:20.572993,Mendoza,2287035,,,,,,,,,,0.0
C30867,JR1838,Referido,4,Universitario,F,2024-01-11 03:34:20.572993,CABA,2386411,,,,,,,,,,0.0
C30868,JR1838,Universidades,6,Posgrado,M,2024-01-22 03:34:20.572993,CABA,2672306,,,,,,,,,,0.0
C30869,JR1838,Portal Empleo,5,Terciario,F,2023-12-30 03:34:20.572993,CABA,2130034,,,,,,,,,,0.0
C30870,JR1838,LinkedIn,6,Universitario,M,2024-01-02 03:34:20.572993,CABA,2328749,,,,,,,,,,0.0
C30871,JR1838,LinkedIn,9,Universitario,M,2024-01-07 03:34:20.572993,GBA Sur,2569654,,,,,,,,,,0.0
C30872,JR1838,Orgánico,4,Universitario,M,2024-01-14 03:34:20.572993,CABA,2382206,,,,,,,,,,0.0
C30873,JR1838,Portal Empleo,11,Universitario,M,2023-12-19 03:34:20.572993,GBA Sur,2247468,,,,,,,,,,0.0
C30874,JR1839,Agencia,5,Posgrado,F,2025-04-27 03:34:20.572993,CABA,4205279,,,,,,,,,,0.0
C30875,JR1839,Orgánico,6,Universitario,F,2025-04-11 03:34:20.572993,GBA Sur,4603870,,,,,,,,,,0.0
C30876,JR1839,Referido,2,Terciario,F,2025-05-17 03:34:20.572993,Córdoba,3930800,,,,,,,,,,0.0
C30877,JR1839,LinkedIn,8,Universitario,F,2025-05-10 03:34:20.572993,CABA,3979467,,,,,,,,,,0.0
C30878,JR1839,LinkedIn,7,Bootcamp,M,2025-05-12 03:34:20.572993,CABA,4132484,,,,,,,,,,0.0
C30879,JR1839,LinkedIn,8,Universitario,M,2025-05-12 03:34:20.572993,Córdoba,4817832,,,,,,,,,,0.0
C30880,JR1839,LinkedIn,4,Universitario,M,2025-04-12 03:34:20.572993,Córdoba,3862469,,,,,,,,,,0.0
C30881,JR1839,LinkedIn,1,Bootcamp,F,2025-05-14 03:34:20.572993,Mendoza,3833513,,,,,,,,,,0.0
C30882,JR1839,LinkedIn,5,Terciario,M,2025-05-09 03:34:20.572993,GBA Norte,4321597,,,,,,,,,,0.0
C30883,JR1839,LinkedIn,0,Universitario,F,2025-04-15 03:34:20.572993,Rosario,4702198,,,,,,,,,,0.0
C30884,JR1839,Referido,3,Universitario,M,2025-05-10 03:34:20.572993,CABA,3953283,,,,,,,,,,0.0
C30885,JR1839,LinkedIn,4,Universitario,F,2025-04-28 03:34:20.572993,CABA,4793737,,,,,,,,,,0.0
C30886,JR1840,Referido,10,Universitario,M,2024-12-23 03:34:20.572993,Rosario,1289683,,,,,,,,,,0.0
C30887,JR1840,Referido,5,Posgrado,M,2025-01-15 03:34:20.572993,CABA,1309129,,,,,,,,,,0.0
C30888,JR1840,Portal Empleo,4,Universitario,X,2024-12-20 03:34:20.572993,CABA,1380133,,,,,,,,,,0.0
C30889,JR1840,Orgánico,4,Terciario,F,2024-12-13 03:34:20.572993,CABA,1461078,,,,,,,,,,0.0
C30890,JR1840,LinkedIn,1,Terciario,F,2024-12-31 03:34:20.572993,GBA Norte,1430519,,,,,,,,,,0.0
C30891,JR1840,LinkedIn,4,Terciario,X,2024-12-12 03:34:20.572993,CABA,1367036,,,,,,,,,,0.0
C30892,JR1840,Agencia,4,Posgrado,M,2025-01-02 03:34:20.572993,CABA,1205432,,,,,,,,,,0.0
C30893,JR1840,Referido,2,Universitario,M,2025-01-12 03:34:20.572993,CABA,1467680,,,,,,,,,,0.0
C30894,JR1840,Agencia,1,Bootcamp,M,2024-12-17 03:34:20.572993,Córdoba,1441303,,,,,,,,,,0.0
C30895,JR1840,LinkedIn,3,Posgrado,F,2025-01-02 03:34:20.572993,Rosario,1465614,,,,,,,,,,0.0
C30896,JR1840,Agencia,4,Posgrado,F,2024-12-25 03:34:20.572993,CABA,1348516,,,,,,,,,,0.0
C30897,JR1840,Orgánico,3,Universitario,F,2024-12-15 03:34:20.572993,CABA,1426483,,,,,,,,,,0.0
C30898,JR1841,Portal Empleo,1,Universitario,M,2025-08-14 03:34:20.572993,Rosario,3422925,,,,,,,,,,0.0
C30899,JR1841,LinkedIn,5,Universitario,M,2025-08-25 03:34:20.572993,CABA,3318001,,,,,,,,,,0.0
C30900,JR1841,Orgánico,5,Universitario,M,2025-09-01 03:34:20.572993,Córdoba,3265370,,,,,,,,,,0.0
C30901,JR1841,Agencia,4,Universitario,M,2025-08-15 03:34:20.572993,CABA,3600984,,,,,,,,,,0.0
C30902,JR1841,Portal Empleo,3,Terciario,F,2025-08-02 03:34:20.572993,Córdoba,3081820,,,,,,,,,,0.0
C30903,JR1841,LinkedIn,5,Bootcamp,M,2025-08-11 03:34:20.572993,GBA Sur,3436653,,,,,,,,,,0.0
C30904,JR1841,Agencia,4,Terciario,M,2025-08-05 03:34:20.572993,Rosario,3300564,,,,,,,,,,0.0
C30905,JR1841,LinkedIn,1,Terciario,M,2025-07-30 03:34:20.572993,CABA,3299721,,,,,,,,,,0.0
C30906,JR1841,LinkedIn,7,Universitario,F,2025-08-20 03:34:20.572993,CABA,3686004,,,,,,,,,,0.0
C30907,JR1841,Referido,5,Terciario,F,2025-09-01 03:34:20.572993,CABA,3649940,,,,,,,,,,0.0
C30908,JR1842,LinkedIn,4,Terciario,M,2024-08-30 03:34:20.572993,Mendoza,1704372,,,,,,,,,,0.0
C30909,JR1842,Portal Empleo,0,Terciario,M,2024-09-13 03:34:20.572993,CABA,1751727,,,,,,,,,,0.0
C30910,JR1842,Portal Empleo,2,Terciario,M,2024-09-12 03:34:20.572993,CABA,1742572,,,,,,,,,,0.0
C30911,JR1842,LinkedIn,9,Universitario,M,2024-09-11 03:34:20.572993,Rosario,1573782,,,,,,,,,,0.0
C30912,JR1842,Portal Empleo,0,Universitario,F,2024-09-19 03:34:20.572993,GBA Sur,1664970,,,,,,,,,,0.0
C30913,JR1842,Orgánico,3,Universitario,F,2024-09-04 03:34:20.572993,CABA,1577497,,,,,,,,,,0.0
C30914,JR1842,LinkedIn,4,Universitario,F,2024-09-18 03:34:20.572993,CABA,1677720,,,,,,,,,,0.0
C30915,JR1842,Referido,5,Universitario,F,2024-09-02 03:34:20.572993,CABA,1263124,,,,,,,,,,0.0
C30916,JR1842,LinkedIn,0,Universitario,F,2024-10-08 03:34:20.572993,Mendoza,1286629,E30169,C30916,JR1842,2024-12-10 03:34:20.572993,102.0,19.0,E30169,JR1842,0.0,4.127567989380959
C30917,JR1842,Referido,4,Universitario,F,2024-09-17 03:34:20.572993,CABA,1706171,,,,,,,,,,0.0
C30918,JR1842,LinkedIn,0,Terciario,F,2024-10-08 03:34:20.572993,CABA,1853205,,,,,,,,,,0.0
C30919,JR1842,LinkedIn,4,Posgrado,F,2024-09-08 03:34:20.572993,CABA,1667847,,,,,,,,,,0.0
C30920,JR1842,LinkedIn,2,Universitario,F,2024-09-03 03:34:20.572993,CABA,1559418,,,,,,,,,,0.0
C30921,JR1842,Universidades,2,Terciario,M,2024-08-31 03:34:20.572993,CABA,1614900,,,,,,,,,,0.0
C30922,JR1842,Portal Empleo,6,Bootcamp,M,2024-09-29 03:34:20.572993,GBA Norte,1719708,,,,,,,,,,0.0
C30923,JR1842,Referido,3,Universitario,F,2024-09-18 03:34:20.572993,Córdoba,1903716,,,,,,,,,,0.0
C30924,JR1842,LinkedIn,5,Terciario,F,2024-09-04 03:34:20.572993,Córdoba,1222494,,,,,,,,,,0.0
C30925,JR1843,Referido,5,Bootcamp,F,2025-07-09 03:34:20.572993,GBA Norte,3185553,,,,,,,,,,0.0
C30926,JR1843,LinkedIn,7,Universitario,M,2025-07-08 03:34:20.572993,GBA Sur,2874043,,,,,,,,,,0.0
C30927,JR1843,LinkedIn,1,Bootcamp,F,2025-07-20 03:34:20.572993,GBA Norte,3003096,,,,,,,,,,0.0
C30928,JR1843,Referido,6,Terciario,F,2025-06-27 03:34:20.572993,Rosario,2361737,,,,,,,,,,0.0
C30929,JR1843,LinkedIn,4,Terciario,M,2025-07-07 03:34:20.572993,CABA,2841148,,,,,,,,,,0.0
C30930,JR1843,LinkedIn,3,Universitario,F,2025-06-24 03:34:20.572993,CABA,2960065,,,,,,,,,,0.0
C30931,JR1843,Referido,1,Terciario,X,2025-06-23 03:34:20.572993,CABA,3097631,,,,,,,,,,0.0
C30932,JR1843,Agencia,6,Terciario,M,2025-07-15 03:34:20.572993,Rosario,2608091,,,,,,,,,,0.0
C30933,JR1843,LinkedIn,2,Posgrado,M,2025-07-20 03:34:20.572993,Rosario,3184928,,,,,,,,,,0.0
C30934,JR1843,LinkedIn,5,Terciario,M,2025-07-26 03:34:20.572993,GBA Norte,3191748,,,,,,,,,,0.0
C30935,JR1843,LinkedIn,9,Bootcamp,F,2025-07-04 03:34:20.572993,CABA,3299846,,,,,,,,,,0.0
C30936,JR1843,Universidades,6,Universitario,M,2025-07-13 03:34:20.572993,Córdoba,3016991,,,,,,,,,,0.0
C30937,JR1843,Agencia,7,Posgrado,F,2025-07-06 03:34:20.572993,GBA Sur,2894977,,,,,,,,,,0.0
C30938,JR1843,Referido,2,Universitario,M,2025-07-18 03:34:20.572993,CABA,3515020,,,,,,,,,,0.0
C30939,JR1843,Orgánico,6,Universitario,F,2025-07-02 03:34:20.572993,CABA,2660865,,,,,,,,,,0.0
C30940,JR1844,Referido,1,Universitario,F,2024-10-31 03:34:20.572993,GBA Norte,3085347,,,,,,,,,,0.0
C30941,JR1844,Universidades,3,Universitario,M,2024-11-22 03:34:20.572993,CABA,3082152,,,,,,,,,,0.0
C30942,JR1844,LinkedIn,8,Universitario,M,2024-11-30 03:34:20.572993,CABA,3379478,,,,,,,,,,0.0
C30943,JR1844,LinkedIn,2,Universitario,F,2024-10-29 03:34:20.572993,CABA,2975767,,,,,,,,,,0.0
C30944,JR1844,Portal Empleo,7,Terciario,M,2024-12-01 03:34:20.572993,Rosario,2996508,,,,,,,,,,0.0
C30945,JR1844,LinkedIn,7,Terciario,M,2024-10-28 03:34:20.572993,CABA,3672635,,,,,,,,,,0.0
C30946,JR1844,Portal Empleo,7,Universitario,M,2024-10-26 03:34:20.572993,CABA,3370727,,,,,,,,,,0.0
C30947,JR1844,LinkedIn,1,Universitario,M,2024-11-02 03:34:20.572993,GBA Norte,3157435,,,,,,,,,,0.0
C30948,JR1845,Portal Empleo,5,Universitario,M,2024-05-04 03:34:20.572993,CABA,2316309,,,,,,,,,,0.0
C30949,JR1845,LinkedIn,4,Universitario,M,2024-04-20 03:34:20.572993,CABA,2539981,,,,,,,,,,0.0
C30950,JR1845,LinkedIn,7,Bootcamp,M,2024-04-15 03:34:20.572993,GBA Norte,2642190,E30170,C30950,JR1845,2024-06-28 03:34:20.572993,84.0,19.0,E30170,JR1845,1.0,3.572325543622737
C30951,JR1845,Orgánico,0,Universitario,M,2024-04-07 03:34:20.572993,CABA,2265274,,,,,,,,,,0.0
C30952,JR1845,Orgánico,5,Bootcamp,F,2024-04-19 03:34:20.572993,GBA Sur,2185813,,,,,,,,,,0.0
C30953,JR1845,Universidades,5,Bootcamp,F,2024-04-05 03:34:20.572993,CABA,2523799,,,,,,,,,,0.0
C30954,JR1845,Portal Empleo,0,Terciario,M,2024-04-17 03:34:20.572993,CABA,2576529,,,,,,,,,,0.0
C30955,JR1846,Portal Empleo,2,Bootcamp,F,2024-02-23 03:34:20.572993,CABA,3965699,,,,,,,,,,0.0
C30956,JR1846,Referido,0,Terciario,M,2024-02-23 03:34:20.572993,CABA,3628521,,,,,,,,,,0.0
C30957,JR1846,LinkedIn,2,Bootcamp,F,2024-02-22 03:34:20.572993,CABA,3737423,,,,,,,,,,0.0
C30958,JR1846,LinkedIn,5,Universitario,M,2024-01-18 03:34:20.572993,Córdoba,3851318,,,,,,,,,,0.0
C30959,JR1846,LinkedIn,4,Universitario,M,2024-02-14 03:34:20.572993,Rosario,3854333,,,,,,,,,,0.0
C30960,JR1846,Orgánico,4,Universitario,F,2024-02-10 03:34:20.572993,CABA,3667340,,,,,,,,,,0.0
C30961,JR1846,LinkedIn,1,Posgrado,M,2024-01-26 03:34:20.572993,Rosario,3468735,,,,,,,,,,0.0
C30962,JR1846,Orgánico,7,Universitario,M,2024-01-21 03:34:20.572993,GBA Sur,3618059,,,,,,,,,,0.0
C30963,JR1846,Referido,4,Universitario,X,2024-01-27 03:34:20.572993,CABA,4205301,,,,,,,,,,0.0
C30964,JR1846,Portal Empleo,4,Terciario,M,2024-01-31 03:34:20.572993,GBA Norte,3902500,,,,,,,,,,0.0
C30965,JR1846,LinkedIn,6,Posgrado,M,2024-02-06 03:34:20.572993,Córdoba,3783665,,,,,,,,,,0.0
C30966,JR1846,LinkedIn,2,Terciario,M,2024-02-06 03:34:20.572993,Córdoba,3522844,,,,,,,,,,0.0
C30967,JR1846,Orgánico,5,Universitario,F,2024-02-22 03:34:20.572993,Rosario,3461516,,,,,,,,,,0.0
C30968,JR1846,LinkedIn,5,Universitario,F,2024-01-27 03:34:20.572993,Córdoba,3635046,,,,,,,,,,0.0
C30969,JR1846,LinkedIn,3,Universitario,F,2024-02-20 03:34:20.572993,GBA Sur,3330903,,,,,,,,,,0.0
C30970,JR1846,LinkedIn,6,Universitario,X,2024-02-01 03:34:20.572993,CABA,3956668,,,,,,,,,,0.0
C30971,JR1846,LinkedIn,5,Posgrado,F,2024-02-24 03:34:20.572993,CABA,4208705,,,,,,,,,,0.0
C30972,JR1847,LinkedIn,4,Bootcamp,M,2025-05-14 03:34:20.572993,CABA,1751372,,,,,,,,,,0.0
C30973,JR1847,Portal Empleo,4,Universitario,M,2025-05-19 03:34:20.572993,Córdoba,1820280,,,,,,,,,,0.0
C30974,JR1847,Referido,5,Bootcamp,F,2025-04-15 03:34:20.572993,Córdoba,2000171,,,,,,,,,,0.0
C30975,JR1847,Referido,6,Bootcamp,M,2025-05-07 03:34:20.572993,Rosario,1968369,,,,,,,,,,0.0
C30976,JR1847,LinkedIn,4,Posgrado,M,2025-05-01 03:34:20.572993,CABA,1975750,,,,,,,,,,0.0
C30977,JR1847,Agencia,7,Posgrado,M,2025-05-19 03:34:20.572993,GBA Sur,2020448,,,,,,,,,,0.0
C30978,JR1847,Agencia,6,Universitario,F,2025-05-20 03:34:20.572993,Córdoba,2230635,,,,,,,,,,0.0
C30979,JR1847,LinkedIn,0,Terciario,F,2025-05-01 03:34:20.572993,CABA,1696827,,,,,,,,,,0.0
C30980,JR1847,LinkedIn,0,Universitario,M,2025-04-28 03:34:20.572993,GBA Norte,2271867,,,,,,,,,,0.0
C30981,JR1847,LinkedIn,7,Universitario,F,2025-05-08 03:34:20.572993,CABA,1880758,,,,,,,,,,0.0
C30982,JR1848,Agencia,3,Bootcamp,M,2024-04-12 03:34:20.572993,CABA,2687290,,,,,,,,,,0.0
C30983,JR1848,Portal Empleo,4,Universitario,F,2024-03-25 03:34:20.572993,CABA,2796947,,,,,,,,,,0.0
C30984,JR1848,Orgánico,7,Posgrado,M,2024-04-16 03:34:20.572993,Mendoza,2646607,,,,,,,,,,0.0
C30985,JR1848,LinkedIn,4,Universitario,M,2024-03-30 03:34:20.572993,Rosario,3347654,,,,,,,,,,0.0
C30986,JR1848,Referido,4,Universitario,M,2024-03-15 03:34:20.572993,Córdoba,2847283,,,,,,,,,,0.0
C30987,JR1848,LinkedIn,2,Terciario,F,2024-04-19 03:34:20.572993,Córdoba,2979689,,,,,,,,,,0.0
C30988,JR1848,LinkedIn,5,Posgrado,M,2024-04-03 03:34:20.572993,Córdoba,3055552,,,,,,,,,,0.0
C30989,JR1848,Referido,5,Universitario,F,2024-03-16 03:34:20.572993,CABA,2869924,,,,,,,,,,0.0
C30990,JR1848,LinkedIn,3,Universitario,F,2024-03-22 03:34:20.572993,GBA Norte,2622403,,,,,,,,,,0.0
C30991,JR1848,Portal Empleo,2,Universitario,F,2024-03-14 03:34:20.572993,CABA,2902307,,,,,,,,,,0.0
C30992,JR1848,Referido,11,Posgrado,M,2024-03-23 03:34:20.572993,CABA,2652464,,,,,,,,,,0.0
C30993,JR1848,Agencia,4,Universitario,X,2024-03-31 03:34:20.572993,CABA,2903925,,,,,,,,,,0.0
C30994,JR1848,LinkedIn,2,Posgrado,M,2024-03-15 03:34:20.572993,CABA,2600995,,,,,,,,,,0.0
C30995,JR1848,Orgánico,6,Universitario,M,2024-03-23 03:34:20.572993,CABA,2752445,,,,,,,,,,0.0
C30996,JR1848,Universidades,4,Universitario,M,2024-03-12 03:34:20.572993,CABA,2693443,,,,,,,,,,0.0
C30997,JR1849,Orgánico,1,Universitario,F,2024-10-20 03:34:20.572993,CABA,2723610,,,,,,,,,,0.0
C30998,JR1849,Agencia,5,Posgrado,M,2024-11-12 03:34:20.572993,GBA Norte,2838655,,,,,,,,,,0.0
C30999,JR1849,Agencia,2,Universitario,M,2024-11-06 03:34:20.572993,CABA,3156883,,,,,,,,,,0.0
C31000,JR1849,Referido,8,Terciario,M,2024-11-18 03:34:20.572993,GBA Norte,2616813,,,,,,,,,,0.0
C31001,JR1849,LinkedIn,5,Universitario,M,2024-10-24 03:34:20.572993,CABA,3117341,,,,,,,,,,0.0
C31002,JR1849,Portal Empleo,3,Posgrado,M,2024-11-03 03:34:20.572993,Córdoba,3112080,,,,,,,,,,0.0
C31003,JR1849,Portal Empleo,4,Universitario,F,2024-11-08 03:34:20.572993,CABA,3342324,,,,,,,,,,0.0
C31004,JR1849,Universidades,6,Terciario,M,2024-11-19 03:34:20.572993,Córdoba,2803397,,,,,,,,,,0.0
C31005,JR1850,Referido,4,Universitario,X,2024-05-12 03:34:20.572993,Córdoba,3924608,,,,,,,,,,0.0
C31006,JR1850,LinkedIn,9,Terciario,M,2024-05-29 03:34:20.572993,Mendoza,3324420,,,,,,,,,,0.0
C31007,JR1850,Portal Empleo,7,Universitario,M,2024-05-09 03:34:20.572993,CABA,4303989,,,,,,,,,,0.0
C31008,JR1850,Universidades,5,Terciario,F,2024-05-23 03:34:20.572993,Córdoba,4496746,,,,,,,,,,0.0
C31009,JR1850,LinkedIn,2,Universitario,F,2024-05-24 03:34:20.572993,CABA,4629262,,,,,,,,,,0.0
C31010,JR1850,LinkedIn,4,Universitario,M,2024-05-20 03:34:20.572993,CABA,4677648,,,,,,,,,,0.0
C31011,JR1850,Referido,5,Terciario,F,2024-05-03 03:34:20.572993,Córdoba,4047280,,,,,,,,,,0.0
C31012,JR1850,LinkedIn,2,Terciario,M,2024-05-27 03:34:20.572993,CABA,4062032,,,,,,,,,,0.0
C31013,JR1850,LinkedIn,7,Posgrado,M,2024-05-23 03:34:20.572993,Rosario,4471100,,,,,,,,,,0.0
C31014,JR1850,LinkedIn,2,Terciario,M,2024-06-01 03:34:20.572993,GBA Sur,3880185,,,,,,,,,,0.0
C31015,JR1850,Agencia,2,Universitario,F,2024-06-03 03:34:20.572993,CABA,4228071,,,,,,,,,,0.0
C31016,JR1850,LinkedIn,3,Posgrado,F,2024-06-06 03:34:20.572993,GBA Sur,4249846,,,,,,,,,,0.0
C31017,JR1850,Referido,6,Terciario,F,2024-05-16 03:34:20.572993,CABA,4465452,,,,,,,,,,0.0
C31018,JR1850,Agencia,2,Terciario,F,2024-06-10 03:34:20.572993,GBA Norte,3994399,,,,,,,,,,0.0
C31019,JR1850,Orgánico,0,Universitario,M,2024-05-27 03:34:20.572993,CABA,4504967,,,,,,,,,,0.0
C31020,JR1851,Universidades,7,Universitario,F,2025-10-29 03:34:20.572993,Rosario,3174199,,,,,,,,,,0.0
C31021,JR1851,Referido,3,Universitario,F,2025-11-09 03:34:20.572993,CABA,3033944,,,,,,,,,,0.0
C31022,JR1851,Orgánico,1,Posgrado,M,2025-11-01 03:34:20.572993,Córdoba,2941019,,,,,,,,,,0.0
C31023,JR1851,LinkedIn,2,Terciario,F,2025-10-11 03:34:20.572993,Córdoba,2666054,,,,,,,,,,0.0
C31024,JR1851,Portal Empleo,8,Universitario,F,2025-10-28 03:34:20.572993,GBA Sur,3361872,,,,,,,,,,0.0
C31025,JR1851,Portal Empleo,2,Bootcamp,M,2025-10-05 03:34:20.572993,CABA,3210892,,,,,,,,,,0.0
C31026,JR1851,LinkedIn,4,Terciario,M,2025-11-04 03:34:20.572993,GBA Sur,3258528,,,,,,,,,,0.0
C31027,JR1851,Referido,3,Terciario,M,2025-10-25 03:34:20.572993,GBA Norte,2779404,,,,,,,,,,0.0
C31028,JR1851,LinkedIn,1,Universitario,M,2025-10-07 03:34:20.572993,GBA Sur,2562543,,,,,,,,,,0.0
C31029,JR1851,Agencia,2,Bootcamp,M,2025-11-02 03:34:20.572993,GBA Norte,3767863,,,,,,,,,,0.0
C31030,JR1851,LinkedIn,1,Universitario,F,2025-10-27 03:34:20.572993,CABA,2912134,,,,,,,,,,0.0
C31031,JR1851,Portal Empleo,6,Universitario,F,2025-10-21 03:34:20.572993,CABA,2811016,,,,,,,,,,0.0
C31032,JR1852,LinkedIn,4,Terciario,M,2025-07-25 03:34:20.572993,CABA,1383140,,,,,,,,,,0.0
C31033,JR1852,LinkedIn,10,Universitario,M,2025-07-23 03:34:20.572993,CABA,1702443,,,,,,,,,,0.0
C31034,JR1852,Universidades,2,Terciario,M,2025-07-20 03:34:20.572993,GBA Sur,1422382,E30171,C31034,JR1852,2025-09-04 03:34:20.572993,67.0,20.0,E30171,JR1852,0.0,3.997341259462075
C31035,JR1852,Portal Empleo,2,Universitario,M,2025-07-09 03:34:20.572993,CABA,1408603,,,,,,,,,,0.0
C31036,JR1852,Universidades,8,Universitario,F,2025-07-04 03:34:20.572993,Córdoba,1696696,,,,,,,,,,0.0
C31037,JR1852,LinkedIn,7,Bootcamp,F,2025-07-01 03:34:20.572993,Mendoza,1519365,,,,,,,,,,0.0
C31038,JR1852,LinkedIn,5,Posgrado,F,2025-07-28 03:34:20.572993,GBA Sur,1481632,,,,,,,,,,0.0
C31039,JR1852,Referido,1,Posgrado,F,2025-07-26 03:34:20.572993,GBA Norte,1515496,,,,,,,,,,0.0
C31040,JR1852,Referido,8,Universitario,M,2025-07-15 03:34:20.572993,CABA,1462437,,,,,,,,,,0.0
C31041,JR1852,LinkedIn,4,Terciario,F,2025-07-21 03:34:20.572993,Mendoza,1361113,,,,,,,,,,0.0
C31042,JR1853,Portal Empleo,3,Universitario,F,2025-03-08 03:34:20.572993,CABA,2875635,,,,,,,,,,0.0
C31043,JR1853,LinkedIn,7,Universitario,X,2025-02-23 03:34:20.572993,GBA Norte,2557022,,,,,,,,,,0.0
C31044,JR1853,LinkedIn,4,Universitario,M,2025-02-07 03:34:20.572993,CABA,2527403,,,,,,,,,,0.0
C31045,JR1853,LinkedIn,1,Terciario,F,2025-02-17 03:34:20.572993,CABA,2411383,,,,,,,,,,0.0
C31046,JR1853,Referido,4,Universitario,M,2025-02-04 03:34:20.572993,Córdoba,2860338,,,,,,,,,,0.0
C31047,JR1853,Portal Empleo,2,Terciario,M,2025-02-26 03:34:20.572993,CABA,2631205,,,,,,,,,,0.0
C31048,JR1853,Referido,0,Universitario,F,2025-02-12 03:34:20.572993,CABA,2752180,,,,,,,,,,0.0
C31049,JR1853,Referido,2,Terciario,M,2025-02-22 03:34:20.572993,CABA,2903402,,,,,,,,,,0.0
C31050,JR1853,LinkedIn,3,Posgrado,F,2025-03-09 03:34:20.572993,GBA Norte,2643727,,,,,,,,,,0.0
C31051,JR1853,Orgánico,1,Terciario,M,2025-02-23 03:34:20.572993,Rosario,2749918,,,,,,,,,,0.0
C31052,JR1853,Orgánico,5,Bootcamp,F,2025-03-04 03:34:20.572993,Rosario,2825864,,,,,,,,,,0.0
C31053,JR1853,Portal Empleo,2,Posgrado,M,2025-03-03 03:34:20.572993,GBA Norte,2641716,,,,,,,,,,0.0
C31054,JR1853,LinkedIn,5,Posgrado,M,2025-03-09 03:34:20.572993,CABA,2738213,,,,,,,,,,0.0
C31055,JR1854,Referido,1,Bootcamp,M,2025-06-26 03:34:20.572993,CABA,4241055,,,,,,,,,,0.0
C31056,JR1854,Portal Empleo,6,Terciario,M,2025-06-14 03:34:20.572993,GBA Sur,4573158,,,,,,,,,,0.0
C31057,JR1854,Universidades,1,Universitario,M,2025-06-08 03:34:20.572993,CABA,4008798,,,,,,,,,,0.0
C31058,JR1854,Universidades,0,Posgrado,F,2025-06-24 03:34:20.572993,CABA,4515200,,,,,,,,,,0.0
C31059,JR1854,Agencia,7,Terciario,M,2025-06-28 03:34:20.572993,CABA,4129605,,,,,,,,,,0.0
C31060,JR1854,LinkedIn,2,Universitario,F,2025-06-06 03:34:20.572993,CABA,4583585,,,,,,,,,,0.0
C31061,JR1854,Orgánico,8,Universitario,M,2025-06-10 03:34:20.572993,CABA,3959332,,,,,,,,,,0.0
C31062,JR1854,Portal Empleo,5,Universitario,M,2025-06-01 03:34:20.572993,CABA,4651378,,,,,,,,,,0.0
C31063,JR1854,Agencia,6,Bootcamp,F,2025-06-03 03:34:20.572993,CABA,3471761,,,,,,,,,,0.0
C31064,JR1854,LinkedIn,7,Universitario,F,2025-06-04 03:34:20.572993,Rosario,4467276,,,,,,,,,,0.0
C31065,JR1854,LinkedIn,4,Terciario,M,2025-06-13 03:34:20.572993,CABA,3750614,,,,,,,,,,0.0
C31066,JR1855,Referido,4,Bootcamp,F,2024-03-27 03:34:20.572993,Córdoba,3600800,,,,,,,,,,0.0
C31067,JR1855,LinkedIn,7,Terciario,F,2024-03-29 03:34:20.572993,Mendoza,3240941,,,,,,,,,,0.0
C31068,JR1855,LinkedIn,4,Posgrado,M,2024-04-20 03:34:20.572993,CABA,3548680,,,,,,,,,,0.0
C31069,JR1855,Agencia,2,Bootcamp,F,2024-05-02 03:34:20.572993,CABA,3744413,,,,,,,,,,0.0
C31070,JR1855,LinkedIn,5,Posgrado,F,2024-04-26 03:34:20.572993,CABA,3234748,,,,,,,,,,0.0
C31071,JR1855,LinkedIn,0,Universitario,M,2024-05-03 03:34:20.572993,CABA,3455067,,,,,,,,,,0.0
C31072,JR1855,LinkedIn,7,Universitario,F,2024-05-01 03:34:20.572993,GBA Sur,2633378,,,,,,,,,,0.0
C31073,JR1855,LinkedIn,7,Universitario,M,2024-03-28 03:34:20.572993,Córdoba,3961840,,,,,,,,,,0.0
C31074,JR1855,Universidades,7,Universitario,M,2024-05-01 03:34:20.572993,GBA Sur,4228970,,,,,,,,,,0.0
C31075,JR1855,LinkedIn,7,Universitario,M,2024-03-26 03:34:20.572993,CABA,3890063,,,,,,,,,,0.0
C31076,JR1855,LinkedIn,4,Universitario,F,2024-04-12 03:34:20.572993,GBA Norte,3488418,,,,,,,,,,0.0
C31077,JR1855,Orgánico,4,Universitario,M,2024-04-11 03:34:20.572993,GBA Sur,3896573,,,,,,,,,,0.0
